line_id,radius_username,esn_hex,serial_number,equipment_id,mac_addr
8710,3125462199@uscc.net,F615D46E,607512,8536,0E16B9
8715,3125462200@uscc.net,F615D432,607576,8535,0E169E
8420,3125462209@uscc.net,F615D466,607508,8533,0E16B0
10100,3125462213@uscc.net,F615D42F,607463,8531,0E1341
8704,3125462215@uscc.net,F615D463,607569,8530,0E16A1
8711,3125462217@uscc.net,F615D42C,607518,8529,0E16BC
8394,3125462228@uscc.net,F615D419,607474,8527,0E1338
8506,3125462230@uscc.net,F615D454,607500,8526,0E1323
8261,3125462240@uscc.net,F615D455,607588,8522,0E16CE
8612,3125462252@uscc.net,F615D445,607519,8521,0E16BD
42758,3125462253@uscc.net,F615D442,607514,8520,0E16B7
8590,3125462277@uscc.net,F615D441,607587,8517,0E16CD
8421,3125462306@uscc.net,F615D42E,607502,8515,0E1329
45323,3125462308@uscc.net,F615D423,607546,8514,0E168C
8617,3125462321@uscc.net,F615D425,607580,8513,0E16C9
8593,3125462326@uscc.net,F615D46A,607465,8512,0E133F
27466,3125462338@uscc.net,F615D422,607468,8510,0E133A
8363,3125462342@uscc.net,F615D493,607571,8509,0E1686
38305,3125462347@uscc.net,F615D424,607574,8508,0E169F
8551,3125462348@uscc.net,F615D3D0,607590,8507,0E1337
8424,3125462351@uscc.net,F615D435,607579,8506,0E1682
8507,3125462390@uscc.net,F615D3B8,607479,8500,0E1332
8384,3125462401@uscc.net,F615D3B3,607478,8496,0E1333
8578,3125462417@uscc.net,F615D39B,607617,8493,0E16F1
40471,3125462418@uscc.net,F615D430,607492,8492,0E16C3
8504,3125462427@uscc.net,F615D3C8,607545,8490,0E168B
8520,3125462429@uscc.net,F615D3C9,607567,8489,0E1665
8483,3125462431@uscc.net,F615D36E,607560,8487,0E1698
8706,3125462437@uscc.net,F615D44E,607542,8486,0E16B2
8569,3125462453@uscc.net,F615D44C,607544,8485,0E16B3
40464,3125462466@uscc.net,F615D3B6,607522,8481,0E16BE
8460,3125462489@uscc.net,F615D34C,607493,8475,0E16C6
8255,3125462492@uscc.net,F615D369,607555,8474,0E16A4
8496,3125462520@uscc.net,F615D385,607469,8467,0E133C
40470,3125462524@uscc.net,F615D372,607491,8465,0E16C4
8591,3125462547@uscc.net,F615D3A2,607554,8463,0E1693
8717,3125462617@uscc.net,F615D88E,607678,8457,0E16FC
8976,3125462619@uscc.net,F615D884,607649,8456,0E1716
28755,3125462630@uscc.net,F615D885,607633,8452,0E170C
8673,3125462649@uscc.net,F615D891,607683,8447,0E1730
8594,3125462660@uscc.net,F615D898,607698,8445,0E1762
8708,3125462702@uscc.net,F615D878,607688,8441,0E175F
15459,3125462723@uscc.net,F615D72A,607697,7989,0E1758
8628,3125462742@uscc.net,F615D733,607701,7986,0E175E
10081,3125462759@uscc.net,F615D845,607777,7982,0E176C
9786,3125462766@uscc.net,F615D84A,607781,7981,0E1161
9048,3125462792@uscc.net,F615D84D,607746,7979,0DFF98
9107,3125462850@uscc.net,F615D847,607729,7977,0E173F
9047,3125462854@uscc.net,F615D85F,607768,7976,0E116B
8428,3125462884@uscc.net,F615D833,607691,7970,0E1753
9787,3125462897@uscc.net,F615D83E,607751,7968,0E117F
27243,3125462920@uscc.net,F615D83F,607715,7963,0E1735
35391,3125462939@uscc.net,F615D0D2,607739,7960,0E115A
9456,3125462946@uscc.net,F615D892,608042,7958,0E1549
9616,3125462966@uscc.net,F615D8B1,608111,7953,0E17AA
36413,3125462968@uscc.net,F615D8B0,608088,7952,0E14FC
9082,3125462976@uscc.net,F615D6DA,608214,7949,0E159A
9699,3125462993@uscc.net,F615D6E9,608057,7943,0E161D
9454,3125463005@uscc.net,F615D6BD,608109,7940,0E17A8
9216,3125463015@uscc.net,F615D6BC,607982,7938,0E153F
10083,3125463022@uscc.net,F615D6CA,608018,7933,0E1605
10067,3125463041@uscc.net,F615D6C3,607985,7929,0E1547
27986,3125463048@uscc.net,F615D6D2,642594,7927,0DDED0
8790,3125463070@uscc.net,F615D6C9,607979,7922,0E14B3
7130,3125463084@uscc.net,F615D6EB,607993,7919,0E154A
9624,3125463093@uscc.net,F615D6BF,607983,7917,0E1540
8942,3125463123@uscc.net,F615D6B6,608019,7912,0E1604
9560,3125463127@uscc.net,F615D698,608100,7911,0E1795
10060,3125463145@uscc.net,F615D6B5,608016,7907,0E1609
8793,3125463161@uscc.net,F615D6C4,608047,7904,0E154B
8884,3125463169@uscc.net,F615D6C2,607992,7902,0E1543
9213,3125463171@uscc.net,F615D69E,608024,7901,0E153B
10068,3125463172@uscc.net,F615D6BB,607981,7900,0E1546
8847,3125463191@uscc.net,F615D699,608017,7898,0E1606
24526,3125463192@uscc.net,F615D6A8,608023,7897,0E153A
9121,3125463208@uscc.net,F615D694,608092,7895,0E14F9
9661,3125463221@uscc.net,F615D673,608068,7891,0E159B
10069,3125463230@uscc.net,F615D6AA,608219,7889,0E160C
9711,3125463257@uscc.net,F615D6C1,608050,7887,0E1610
10054,3125463258@uscc.net,F615D696,608098,7886,0E1791
10085,3125463314@uscc.net,F615D6D9,608077,7876,0E1593
12075,3125463357@uscc.net,F615D6E8,608091,7868,0E14ED
9098,3125463365@uscc.net,F615D6E7,608058,7866,0E162A
9610,3125463379@uscc.net,F615D6EA,608093,7861,0E14F8
9705,3125463384@uscc.net,F615D686,608297,7853,0E159E
9017,3125463388@uscc.net,F615D684,608262,7840,0E15F3
9438,3125463396@uscc.net,F615D662,608251,7839,0E15F5
10066,3125463403@uscc.net,F615D65C,608247,7837,0E15E6
9042,3125463404@uscc.net,F615D681,608230,7836,0E15A1
12127,3125463419@uscc.net,F615D674,608296,7832,0E159D
8985,3125463424@uscc.net,F615D642,608298,7830,0E15D9
9045,3125463475@uscc.net,F615D62D,608281,7780,0E15BB
9556,3125463477@uscc.net,F615D654,608238,7775,0E15AD
9710,3125463482@uscc.net,F615D627,608309,7770,0E15EF
9647,3125463486@uscc.net,F615D650,608295,7769,0E159C
5749,3125464538@uscc.net,F615C21F,643627,7524,0DE0A3
8201,3125464547@uscc.net,F615C1CC,643479,7521,0DC9D7
45320,3125464553@uscc.net,F615C26F,643477,7520,0DAF17
4113,3125464558@uscc.net,F615C48B,606069,7649,0DCEF2
7235,3125464563@uscc.net,F615C486,606129,7648,0DCC20
7493,3125464579@uscc.net,F615C477,606153,7645,0DCD3B
7217,3125464584@uscc.net,F615C414,606075,7643,0DCAC9
7680,3125464607@uscc.net,F615C1F3,606198,7638,0DCC11
7731,3125464610@uscc.net,F615C1F8,606204,7637,0DCACF
10379,3125464655@uscc.net,F615C200,643685,7630,0DDDA3
27609,3125464656@uscc.net,F615C20C,606167,7629,0DCC17
42560,3125464664@uscc.net,F615C201,606162,7623,0DCEEB
27388,3125464665@uscc.net,F615C1F0,606163,7622,0DCEED
7233,3125464666@uscc.net,F615C1FB,606257,7621,0DCAB8
7253,3125464682@uscc.net,F615C1FF,606007,7617,0DCEEE
7228,3125464689@uscc.net,F615C204,606092,7616,0DCACE
8058,3125464690@uscc.net,F615C1F9,643681,7615,0DDD5A
7090,3125464774@uscc.net,F615C341,606251,7243,0DF7BD
7258,3125464779@uscc.net,F615C312,606101,7240,0DCF5C
6783,3125464791@uscc.net,F615C33D,606122,7237,0DCF5F
7684,3125464830@uscc.net,F615C30D,606140,7228,0DF7E4
8148,3125464832@uscc.net,F615C357,606055,7227,0DF7FF
8046,3125464839@uscc.net,F615C335,606082,7225,0DF7E5
7129,3125464841@uscc.net,F615C345,606259,7224,0DCF3D
6793,3125464854@uscc.net,F615C300,606049,7219,0DF80B
7621,3125464860@uscc.net,F615C31C,605979,7216,0DF808
7103,3125464897@uscc.net,F615C353,606040,7208,0DF7DC
7148,3125464904@uscc.net,F615C2FF,606084,7205,0DF7EC
7622,3125464932@uscc.net,F615C33B,605999,7200,0DCBD1
8149,3125465053@uscc.net,F615BA97,643561,6675,0DDC43
7701,3125465062@uscc.net,F615BA8C,643569,6674,0DCA34
7308,3125465084@uscc.net,F615BAE2,643597,6965,0DE055
5810,3125465088@uscc.net,F615BAEC,643607,6964,0DE045
4782,3125465096@uscc.net,F615BAE5,643270,6962,0DE164
7320,3125465102@uscc.net,F615BADD,643611,6960,0DE30E
5737,3125465105@uscc.net,F615BADC,643351,6959,0DE27B
17316,3125465107@uscc.net,F615BA88,643562,6669,0DE4B4
5794,3125465146@uscc.net,F615BAE4,643605,6954,0DE216
7385,3125465159@uscc.net,F615BAE0,643547,6950,0DE12F
7523,3125465160@uscc.net,F615BAD4,643502,6949,0DE15D
8070,3125465185@uscc.net,F615BA98,643578,6666,0DDC3E
7319,3125465190@uscc.net,F615BADE,643596,6948,0DDD4D
8978,3125465201@uscc.net,F615BAD0,613802,6947,0E19CF
5806,3125465239@uscc.net,F615BADA,643608,6943,0DE306
7328,3125465242@uscc.net,F615BAD3,643273,6941,0DE1FC
44501,3125465246@uscc.net,F615BADF,643594,6940,0DE267
7692,3125465249@uscc.net,F615BACB,643527,6939,0DDE72
7818,3125465278@uscc.net,F615BAC3,643445,6933,0DE032
8254,3125465298@uscc.net,F615BAB2,643537,6926,0DE337
7694,3125465308@uscc.net,F615BAB3,643520,6924,0DE00F
7821,3125465406@uscc.net,F615BD12,643493,6863,0DE37E
7709,3125465410@uscc.net,F615BD03,643265,6862,0DDEBF
7899,3125465414@uscc.net,F615BCF0,643398,6859,0DE26C
8304,3125465419@uscc.net,F615BCFC,643381,6857,0DE1CD
8305,3125465426@uscc.net,F615BCFF,643373,6855,0DE219
7590,3125465429@uscc.net,F615BCFB,643282,6854,0DDDE4
7576,3125465442@uscc.net,F615BCEB,643356,6849,0DE2C8
7302,3125465455@uscc.net,F615BCCE,643390,6844,0DDD7A
8387,3125465486@uscc.net,F615BCBA,643642,6840,0DE36D
7294,3125465492@uscc.net,F615BCE4,643279,6839,0DE1F1
7866,3125465503@uscc.net,F615BCB2,643360,6835,0DDD4B
8253,3125465680@uscc.net,F615B9C7,643646,6775,0DDE80
5687,3125465695@uscc.net,F615B9C0,643201,6772,0DE201
8212,3125465709@uscc.net,F615B9BB,643411,6765,0DE040
7501,3125465725@uscc.net,F615B9B1,643229,6762,0DDDC1
7719,3125465775@uscc.net,F615B9AF,643158,6753,0DE22E
5692,3125465785@uscc.net,F615B99D,643202,6750,0DE211
7918,3125465800@uscc.net,F615B9A8,643205,6745,0DDD2B
14054,3125465839@uscc.net,F615B9A4,643230,6739,0DE21E
10374,3125465852@uscc.net,F615B99A,643215,6735,0DDD22
7749,3125465875@uscc.net,F615B99B,643231,6729,0DE312
5755,3125465879@uscc.net,F615B988,643239,6727,0DE319
42563,3125465882@uscc.net,F615B990,643250,6724,0DE26F
7572,3125465886@uscc.net,F615B998,643183,6721,0DE37D
7919,3125465893@uscc.net,F615B974,643219,6719,0DDD82
10377,3125465903@uscc.net,F615B972,643248,6716,0DE22F
7578,3125465909@uscc.net,F615B989,643182,6713,0DE277
7569,3125465924@uscc.net,F615B9AB,643197,6709,0DE203
7609,3125465954@uscc.net,F615B996,643194,6700,0DDD70
10378,3125466005@uscc.net,F615B971,643251,6692,0DE2C7
7575,3125466010@uscc.net,F615B963,643228,6690,0DDD41
42562,3125466025@uscc.net,F615B995,643189,6688,0DE1CA
6689,3125466035@uscc.net,F615B9C4,643168,6685,0DDDA5
10375,3125466040@uscc.net,F615B96C,643233,6684,0DE249
8252,3125466043@uscc.net,F615B96D,643649,6683,0DE021
7722,3125466047@uscc.net,F615B9AA,643249,6682,0DE047
7778,3125467249@uscc.net,F6158A7B,642600,6086,0DDEEE
7671,3125467260@uscc.net,F6158C0C,642565,5812,0DDE41
7853,3125467264@uscc.net,F6158D38,642663,5689,0DDD38
27399,3125467265@uscc.net,F6158D55,642661,5682,0DADA1
5510,3125467269@uscc.net,F6158A1D,642079,5586,0DBA94
8423,3125467276@uscc.net,F615D875,607628,8440,0E16E1
40925,3125467314@uscc.net,F6158BAA,642157,5226,0DC9DC
44488,3125467316@uscc.net,F6158B8E,642158,5225,0DBA9A
5730,3125467320@uscc.net,F6158BB4,642097,5223,0DAEDA
5534,3125467322@uscc.net,F6158B7B,642125,5222,0DDBB1
5772,3125467325@uscc.net,F6158B77,642130,5220,0DDBBA
6227,3125467328@uscc.net,F6158B8C,642082,5217,0DE420
5604,3125467329@uscc.net,F6158B4F,642128,5216,0DB218
10361,3125467334@uscc.net,F61589BF,641950,5211,0DC9F8
5675,3125467345@uscc.net,F6158ACC,642081,5205,0DE3FD
5676,3125467348@uscc.net,F6158AC0,641959,5202,0DDA5E
5785,3125467350@uscc.net,F61589A3,641940,5200,0DBA8C
7079,3125467352@uscc.net,F6158979,641945,5198,0DAEC3
6245,3125467359@uscc.net,F6158A93,642160,5191,0DC9E1
5535,3125467361@uscc.net,F6158A8E,642148,5189,0DCA09
6682,3125467370@uscc.net,F6158AE5,641954,5180,0DC9F9
2683,3125467371@uscc.net,F6158ADA,642153,5179,0DAEE8
5741,3125467376@uscc.net,F6158AD6,642118,5174,0DD83A
7083,3125467377@uscc.net,F6158AD0,642084,5173,0DE3FE
40476,3125467378@uscc.net,F6158AD4,642121,5172,0DD8C3
45329,3125467417@uscc.net,F6158A97,643092,5133,0DDD48
4906,3125467476@uscc.net,F6158986,641837,5072,0DDB39
5258,3125467530@uscc.net,F6158867,641545,4872,0DDA07
5495,3125467538@uscc.net,F6158829,641613,5024,0DDA22
10357,3125467540@uscc.net,F6158849,641641,5022,0DE410
5234,3125467546@uscc.net,F615884A,641636,5016,0DDAB4
5236,3125467549@uscc.net,F615882E,641715,5013,0DE487
4773,3125467553@uscc.net,F6158850,641585,5009,0DDA27
4804,3125467557@uscc.net,F615883F,641611,5005,0DE4AA
16191,3125467562@uscc.net,F6158858,641622,5000,0DDA9B
4961,3125467564@uscc.net,F61588F4,641752,4998,0DDC39
4835,3125467567@uscc.net,F615882A,641708,4995,0DDC1D
5500,3125467576@uscc.net,F6158806,641640,4986,0DDAAB
4767,3125467579@uscc.net,F615880A,641608,4983,0DE3D1
10355,3125467582@uscc.net,F615881B,641599,4980,0DDA12
4780,3125467588@uscc.net,F615884E,641602,4974,0DE3A2
5617,3125467591@uscc.net,F615881D,641692,4971,0DDC29
6028,3125467592@uscc.net,F6158817,641717,4970,0DDC19
40839,3125467594@uscc.net,F61587F8,606270,4968,0DF793
4806,3125467597@uscc.net,F61587FD,641605,4965,0DDA15
28882,3125467603@uscc.net,F61587F9,641705,4959,0DDC38
5556,3125467604@uscc.net,F615884B,641701,4958,0DDAA4
4800,3125467608@uscc.net,F6158824,641603,4954,0DDA10
5233,3125467612@uscc.net,F61587FE,641699,4950,0DDC0C
5232,3125467615@uscc.net,F615883D,641714,4947,0DDC1B
4983,3125467621@uscc.net,F61588D3,641689,4941,0DDA71
5445,3125467622@uscc.net,F61588C1,641635,4940,0DE3F7
5238,3125467624@uscc.net,F61588D4,641687,4938,0DDA70
4785,3125467629@uscc.net,F61588E7,641589,4933,0DE3CF
40777,3125467631@uscc.net,F61588D8,641697,4931,0DE405
5479,3125467634@uscc.net,F61588B7,641539,4928,0DDC36
44382,3125467636@uscc.net,F615888B,641559,4926,0DE4AE
5498,3125467639@uscc.net,F6158875,641535,4923,0DDC3C
30434,3125467640@uscc.net,F6158862,641776,4922,0DDA05
4978,3125467642@uscc.net,F6158881,641777,4920,0DDC53
5618,3125467647@uscc.net,F615883A,641755,4915,0DDC30
4979,3125467648@uscc.net,F6158842,641718,4914,0DE40D
5616,3125467655@uscc.net,F6158956,641676,4825,0DE403
5493,3125467664@uscc.net,F615895A,641654,4816,0DE398
27117,3125467665@uscc.net,F615894C,641723,4815,0DC9FA
10360,3125467666@uscc.net,F6158957,641827,4814,0DCA04
4982,3125467672@uscc.net,F6158959,641826,4808,0DCA00
20825,3125467677@uscc.net,F6158938,641032,4803,0DD11E
5433,3125467678@uscc.net,F6158925,641744,4802,0DDA3D
33118,3125467690@uscc.net,F6158922,641643,4790,0DE4B3
4954,3125467691@uscc.net,F6158928,641726,4789,0DAF13
6644,3125467700@uscc.net,F6158918,641671,4780,0DDA5C
42078,3125467712@uscc.net,F6158903,641661,4768,0DDA11
4813,3125467716@uscc.net,F615891B,641673,4764,0DDA8A
5555,3125467718@uscc.net,F6158907,641659,4762,0DDA47
43121,3125467719@uscc.net,F61588FF,641648,4761,0DDA25
4955,3125467722@uscc.net,F61588FE,641722,4758,0DCA0A
4928,3125467724@uscc.net,F61588FC,641749,4756,0DE3EF
4938,3125467727@uscc.net,F61588FB,641651,4753,0DDA42
4853,3125467728@uscc.net,F6158912,641795,4752,0DD838
4977,3125467730@uscc.net,F6158937,641724,4750,0DC9E4
41878,3125467732@uscc.net,F6158932,641725,4748,0DC9FB
4875,3125467736@uscc.net,F6158909,641745,4744,0DE3A4
4890,3125467740@uscc.net,F6158917,641737,4740,0DE3A0
33013,3125467745@uscc.net,F615886C,641736,4735,0DE4B0
4179,3125467888@uscc.net,F614A501,641247,4513,0DD0DF
4933,3125467891@uscc.net,F614A48E,641530,4467,0DDA8D
4134,3125467892@uscc.net,F614A486,641254,4462,0DC969
43209,3125467895@uscc.net,F614A549,641042,4549,0DD186
43431,3125467896@uscc.net,F614A52A,641186,4534,0DD05F
4176,3125467899@uscc.net,F614AAB8,641275,4618,0DD1BA
43122,3125467906@uscc.net,F614AA06,641342,4569,0DD23F
4197,3125467908@uscc.net,F614A9DE,641272,4559,0DD1C4
28865,3125467911@uscc.net,F614AAD4,641318,4629,0DD2BC
4308,3125467918@uscc.net,F614AAFC,641166,4647,0DD12E
4721,3125467920@uscc.net,F614AAE2,641494,4637,0DA475
4067,3125467923@uscc.net,F614AA42,641055,4581,0DD168
4065,3125467925@uscc.net,F614A9E7,641056,4562,0DD0E9
4251,3125467927@uscc.net,F614AB29,641156,4667,0DC968
4343,3125467928@uscc.net,F614A542,641112,4544,0DD101
43119,3125467933@uscc.net,F614A4A0,641431,4472,0DD887
4527,3125467935@uscc.net,F614A44D,641490,4453,0DA54A
43149,3125467938@uscc.net,F614930F,641427,4439,0DD862
9021,3125467940@uscc.net,F614917A,641421,4431,0DD8DC
43113,3125467941@uscc.net,F614A4FA,641472,4510,0DD966
7871,3125467945@uscc.net,F614F147,641332,4717,0DD2A7
44498,3125467952@uscc.net,F614F10B,641454,4685,0DD964
4100,3125467959@uscc.net,F614A500,641259,4512,0DD13A
43436,3125467962@uscc.net,F614A48D,641248,4466,0DD0E8
4269,3125467964@uscc.net,F614A560,641047,4558,0DD2B8
4207,3125467965@uscc.net,F614A54F,641256,4553,0DD0EF
4338,3125467974@uscc.net,F614AA86,641234,4595,0DA6C7
43437,3125467975@uscc.net,F614AA7F,641034,4591,0DD129
4196,3125467978@uscc.net,F614A9F4,641312,4564,0DD23D
4182,3125467980@uscc.net,F614AAF8,641357,4643,0DD1D4
12668,3125467981@uscc.net,F614AADA,641225,4632,0DC990
13945,3125467985@uscc.net,F614AB1F,641492,4662,0DA6CE
4231,3125467986@uscc.net,F614AB18,641057,4658,0DD0EE
4523,3125467987@uscc.net,F614AB11,641081,4654,0DA6C9
4054,3125467988@uscc.net,F614AB02,641076,4650,0DA6C1
4836,3125467990@uscc.net,F614AAE9,641441,4641,0DD869
4588,3125467996@uscc.net,F614AB66,641499,4674,0DA6B5
4192,3125467997@uscc.net,F614AB50,641077,4670,0DA6D9
4918,3125467998@uscc.net,F614AB28,641414,4666,0DC998
4914,3125468003@uscc.net,F614A4B3,641422,4484,0DD892
33032,3125468004@uscc.net,F614A49E,641420,4470,0DD870
27640,3125468007@uscc.net,F614A438,641425,4448,0DD865
4585,3125468009@uscc.net,F6149306,641372,4438,0DD253
4699,3125468012@uscc.net,F614A4F9,641374,4509,0DD2BB
4569,3125468018@uscc.net,F614F132,641488,4707,0DA532
4700,3125468020@uscc.net,F614F122,641451,4697,0DD84D
4735,3125468021@uscc.net,F614F11A,641410,4692,0DD872
4722,3125468023@uscc.net,F614F109,641397,4684,0DA531
4589,3125468024@uscc.net,F614F0ED,641352,4680,0DD25C
4407,3125468025@uscc.net,F614F0D8,641330,4676,0DD1BD
4290,3125468029@uscc.net,F614A507,641240,4516,0DA58A
7069,3125468033@uscc.net,F614A48C,641324,4465,0DD1C6
43432,3125468034@uscc.net,F614A477,641289,4459,0DD1CE
43435,3125468040@uscc.net,F614A528,641031,4532,0DD2A1
33007,3125468041@uscc.net,F614A516,641260,4526,0DD0E6
4109,3125468046@uscc.net,F614AA96,641215,4600,0DC975
4151,3125468049@uscc.net,F614AA0B,641206,4571,0DD10F
4574,3125468050@uscc.net,F614A9FA,641310,4567,0DD1C7
4138,3125468054@uscc.net,F614AAD9,641223,4631,0DD0F5
4060,3125468059@uscc.net,F614AB17,641072,4657,0DD0E0
43114,3125468061@uscc.net,F614AB01,641335,4649,0DD2A4
4048,3125468062@uscc.net,F614AAFA,641061,4645,0DD0F1
4537,3125468063@uscc.net,F614AAE8,641336,4640,0DD249
4715,3125468065@uscc.net,F614AA8F,641482,4598,0DA578
43125,3125468068@uscc.net,F614AA1B,641428,4575,0DD85F
4761,3125468074@uscc.net,F614A4D7,641392,4496,0DA533
4723,3125468079@uscc.net,F614A44B,641390,4451,0DA6AF
4734,3125468084@uscc.net,F614AA7D,641462,4589,0DC9B6
4541,3125468088@uscc.net,F614F14D,641347,4719,0DD183
13931,3125468098@uscc.net,F614F0D7,641346,4675,0DD258
4702,3125468100@uscc.net,F614F153,641446,4722,0DD963
4309,3125468102@uscc.net,F614A506,641292,4515,0DD15B
30437,3125468105@uscc.net,F614A4A6,641249,4475,0DD0F3
4130,3125468108@uscc.net,F614A554,641217,4556,0DC97F
4214,3125468109@uscc.net,F614A54D,641207,4551,0DA6A2
4143,3125468112@uscc.net,F614A515,641115,4525,0DD058
4195,3125468118@uscc.net,F614AA84,641309,4593,0DD24B
4352,3125468120@uscc.net,F614AA0A,641358,4570,0DD1CF
4583,3125468129@uscc.net,F614AB1D,641385,4660,0DA6D5
43150,3125468131@uscc.net,F614AB08,641433,4652,0DD894
4062,3125468135@uscc.net,F614AAD3,641063,4628,0DD05D
43124,3125468138@uscc.net,F614AA21,641467,4578,0DD885
4720,3125468143@uscc.net,F6149316,641475,4440,0DD962
4713,3125468145@uscc.net,F614A4D6,641384,4495,0DA57A
4897,3125468153@uscc.net,F61492F2,641458,4436,0DD88D
42643,3125468160@uscc.net,F614F144,641361,4714,0DD23E
4587,3125468162@uscc.net,F614F130,641401,4705,0DA6B7
4397,3125468164@uscc.net,F614F120,641369,4695,0DD187
4575,3125468168@uscc.net,F614F0EB,641349,4678,0DD2A5
4232,3125468169@uscc.net,F614F16D,641325,4730,0DD1C8
4123,3125468172@uscc.net,F614A514,641245,4524,0DA6B3
40932,3125468177@uscc.net,F614A4A4,641290,4474,0DD1B8
4125,3125468180@uscc.net,F614A553,641181,4555,0DA6BF
44378,3125468181@uscc.net,F614A54C,641103,4550,0DD120
4202,3125468182@uscc.net,F614A545,641250,4545,0DD0EC
4248,3125468186@uscc.net,F614AAB3,641268,4614,0DD1B4
40931,3125468190@uscc.net,F614AA9B,641303,4337,0DC988
4218,3125468191@uscc.net,F614AA94,641015,4334,0DD2AF
4312,3125468192@uscc.net,F614AA83,641235,4328,0DA6C8
4582,3125468196@uscc.net,F614A9E5,641300,4307,0DC96F
28849,3125468199@uscc.net,F614AAD7,641017,4354,0DC98C
27256,3125468202@uscc.net,F614A532,641295,4296,0DC977
4408,3125468204@uscc.net,F614AB15,641502,4372,0DA581
4581,3125468205@uscc.net,F614AB07,641362,4369,0DD25D
43483,3125468209@uscc.net,F614AABA,641436,4345,0DD90F
11327,3125468213@uscc.net,F614AA0F,641088,4316,0DA6BB
4402,3125468214@uscc.net,F614AB61,641500,4386,0DA579
4105,3125468217@uscc.net,F61492E2,641106,4234,0DA57F
4250,3125468218@uscc.net,F614A4DC,641011,4277,0DA6D7
43118,3125468225@uscc.net,F614A425,641190,4243,0DC97C
4323,3125468227@uscc.net,F61492F0,641148,4237,0DD133
4066,3125468232@uscc.net,F614F114,641083,4397,0DA538
44497,3125468235@uscc.net,F614F137,641091,4412,0DA6D8
28846,3125468238@uscc.net,F614F11F,641134,4403,0DD15F
4221,3125468258@uscc.net,F614AACB,641311,4348,0DD178
4586,3125468260@uscc.net,F614AAB2,641353,4342,0DD25A
4566,3125468261@uscc.net,F614AAAB,641356,4340,0DD261
43439,3125468269@uscc.net,F614A43B,641274,4244,0DD1BE
4110,3125468271@uscc.net,F614AAD6,641109,4353,0DD0DE
4052,3125468275@uscc.net,F614AB1B,641068,4374,0DD056
43438,3125468277@uscc.net,F614AB06,641054,4368,0DD161
43434,3125468279@uscc.net,F614AAF6,641060,4362,0DD160
4061,3125468285@uscc.net,F614AA0E,641064,4315,0DD0E2
4058,3125468287@uscc.net,F614AB37,641053,4382,0DD112
4325,3125468292@uscc.net,F614A4B6,641130,4268,0DD114
40934,3125468294@uscc.net,F614A497,641100,4258,0DD0FA
4078,3125468298@uscc.net,F614931D,641104,4239,0DA588
4265,3125468299@uscc.net,F61492E9,641097,4236,0DC967
27628,3125468304@uscc.net,F614F10C,641164,4393,0DD184
4122,3125468305@uscc.net,F614F14A,641133,4419,0DD0F8
4319,3125468306@uscc.net,F614F142,641176,4415,0DD17E
28848,3125468311@uscc.net,F614F116,641139,4399,0DD162
4064,3125468315@uscc.net,F614F160,641090,4429,0DA695
4046,3125468316@uscc.net,F614F158,641089,4425,0DA6A1
4080,3125468324@uscc.net,F614A488,641253,4255,0DD0F4
4520,3125468327@uscc.net,F614A54A,641237,4299,0DA6BA
4184,3125468328@uscc.net,F614A543,641293,4297,0DC96A
35421,3125468330@uscc.net,F614AACA,641023,4347,0DD10D
44154,3125468331@uscc.net,F614AAB9,641035,4344,0DD18F
4311,3125468336@uscc.net,F614AA81,641242,4326,0DA69F
4399,3125468339@uscc.net,F614A9F6,641317,4309,0DD193
7076,3125468340@uscc.net,F614A9E1,641204,4304,0DD2BA
28847,3125468342@uscc.net,F614AADC,641027,4355,0DD250
4098,3125468343@uscc.net,F614AAD5,641025,4352,0DC98B
4191,3125468345@uscc.net,F614A52B,641220,4293,0DD100
4760,3125468355@uscc.net,F614AA43,641493,4320,0DA6D3
4809,3125468360@uscc.net,F614AB23,641443,4378,0DD86D
4534,3125468362@uscc.net,F614A4DA,641128,4275,0DD190
43319,3125468364@uscc.net,F614A4B5,641194,4267,0DD0FD
4330,3125468368@uscc.net,F614A446,641010,4245,0DA6AE
4396,3125468370@uscc.net,F614931A,641105,4238,0DD105
4400,3125468371@uscc.net,F61492E7,641005,4235,0DC982
28845,3125468372@uscc.net,F614917C,641009,4231,0DA69A
4284,3125468375@uscc.net,F614A4E1,641146,4278,0DD135
28115,3125468379@uscc.net,F614F135,641094,4410,0DD1D7
4316,3125468386@uscc.net,F614F0E8,641135,4387,0DD130
4131,3125468387@uscc.net,F614F15F,641138,4428,0DC962
27390,3125468389@uscc.net,F614F14F,641151,4421,0DD175
8850,3125468499@uscc.net,F615D889,607937,8439,0E111A
12672,3125468786@uscc.net,F61487F8,0202A9,4155,0202A9
27446,3125469280@uscc.net,F614C37D,640702,3770,0DA5E0
3442,3125469284@uscc.net,F614C371,640589,3766,0DA4F2
3471,3125469285@uscc.net,F614C2DE,640730,3765,0DA5F4
3473,3125469287@uscc.net,F614C36A,640742,3763,0DA60F
40473,3125469290@uscc.net,F614C2FA,640592,3760,0DA723
3707,3125469292@uscc.net,F614C340,640605,3758,0DA6E1
3842,3125469295@uscc.net,F614C2D3,640727,3755,0DA5CA
27459,3125469300@uscc.net,F614C33B,640708,3750,0DA60E
28877,3125469303@uscc.net,F614C421,640681,3747,0DA5C2
33016,3125469304@uscc.net,F614C436,640675,3746,0DA5D9
44496,3125469305@uscc.net,F614C2D1,640737,3745,0DA68D
